GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Hispanic or Latino:
0500000US29157,29157,"Perry County, Missouri",19152,397
0500000US29159,29159,"Pettis County, Missouri",42193,3482
0500000US29161,29161,"Phelps County, Missouri",44833,1061
0500000US29163,29163,"Pike County, Missouri",18475,397
0500000US29165,29165,"Platte County, Missouri",94970,5332
0500000US29167,29167,"Polk County, Missouri",31113,708
0500000US29169,29169,"Pulaski County, Missouri",53302,5581
0500000US29171,29171,"Putnam County, Missouri",4877,69
0500000US29173,29173,"Ralls County, Missouri",10225,131
0500000US29175,29175,"Randolph County, Missouri",25081,480
0500000US29177,29177,"Ray County, Missouri",22921,527
0500000US29179,29179,"Reynolds County, Missouri",6530,85
0500000US29181,29181,"Ripley County, Missouri",13936,167
0500000US29183,29183,"St. Charles County, Missouri",379856,11715
0500000US29185,29185,"St. Clair County, Missouri",9444,201
0500000US29186,29186,"Ste. Genevieve County, Missouri",17937,183
0500000US29187,29187,"St. Francois County, Missouri",66230,950
0500000US29189,29189,"St. Louis County, Missouri",1000560,27008
0500000US29195,29195,"Saline County, Missouri",23214,2201
0500000US29197,29197,"Schuyler County, Missouri",4396,15
0500000US29199,29199,"Scotland County, Missouri",4893,16
0500000US29201,29201,"Scott County, Missouri",38994,817
0500000US29203,29203,"Shannon County, Missouri",8256,146
0500000US29205,29205,"Shelby County, Missouri",6148,93
0500000US29207,29207,"Stoddard County, Missouri",29788,468
0500000US29209,29209,"Stone County, Missouri",31197,616
0500000US29211,29211,"Sullivan County, Missouri",6416,1175
0500000US29213,29213,"Taney County, Missouri",53853,2892
0500000US29215,29215,"Texas County, Missouri",25690,513
0500000US29217,29217,"Vernon County, Missouri",20836,425
0500000US29219,29219,"Warren County, Missouri",33290,1054
0500000US29221,29221,"Washington County, Missouri",25002,79
0500000US29223,29223,"Wayne County, Missouri",13341,195
0500000US29225,29225,"Webster County, Missouri",37075,696
0500000US29227,29227,"Worth County, Missouri",2061,33
0500000US29229,29229,"Wright County, Missouri",18378,304
0500000US29510,29510,"St. Louis city, Missouri",316030,12216
0500000US30001,30001,"Beaverhead County, Montana",9317,358
0500000US30003,30003,"Big Horn County, Montana",13214,691
0500000US30005,30005,"Blaine County, Montana",6609,158
0500000US30007,30007,"Broadwater County, Montana",5692,70
0500000US30009,30009,"Carbon County, Montana",10340,246
0500000US30011,30011,"Carter County, Montana",1295,18
0500000US30013,30013,"Cascade County, Montana",82049,3353
0500000US30015,30015,"Chouteau County, Montana",5837,124
0500000US30017,30017,"Custer County, Montana",11980,353
0500000US30019,30019,"Daniels County, Montana",1787,38
0500000US30021,30021,"Dawson County, Montana",9431,263
0500000US30023,30023,"Deer Lodge County, Montana",9176,282
0500000US30025,30025,"Fallon County, Montana",2913,50
0500000US30027,30027,"Fergus County, Montana",11429,94
0500000US30029,30029,"Flathead County, Montana",94696,2417
0500000US30031,30031,"Gallatin County, Montana",97958,3075
0500000US30033,30033,"Garfield County, Montana",1061,8
0500000US30035,30035,"Glacier County, Montana",13695,386
0500000US30037,30037,"Golden Valley County, Montana",730,49
0500000US30039,30039,"Granite County, Montana",3212,64
0500000US30041,30041,"Hill County, Montana",16529,541
0500000US30043,30043,"Jefferson County, Montana",11601,254
0500000US30045,30045,"Judith Basin County, Montana",1981,30
0500000US30047,30047,"Lake County, Montana",29311,1197
0500000US30049,30049,"Lewis and Clark County, Montana",65989,1954
0500000US30051,30051,"Liberty County, Montana",2292,17
0500000US30053,30053,"Lincoln County, Montana",19268,516
0500000US30055,30055,"McCone County, Montana",1678,15
0500000US30057,30057,"Madison County, Montana",7810,235
0500000US30059,30059,"Meagher County, Montana",1960,38
0500000US30061,30061,"Mineral County, Montana",4223,56
0500000US30063,30063,"Missoula County, Montana",113101,3413
0500000US30065,30065,"Musselshell County, Montana",4778,127
0500000US30067,30067,"Park County, Montana",15843,412
0500000US30069,30069,"Petroleum County, Montana",445,0
0500000US30071,30071,"Phillips County, Montana",4150,90
0500000US30073,30073,"Pondera County, Montana",6166,116
0500000US30075,30075,"Powder River County, Montana",1648,25
0500000US30077,30077,"Powell County, Montana",6928,170
0500000US30079,30079,"Prairie County, Montana",1414,21
0500000US30081,30081,"Ravalli County, Montana",41130,1322
0500000US30083,30083,"Richland County, Montana",11392,566
0500000US30085,30085,"Roosevelt County, Montana",11230,331
0500000US30087,30087,"Rosebud County, Montana",9348,424
0500000US30089,30089,"Sanders County, Montana",11375,299
0500000US30091,30091,"Sheridan County, Montana",3645,84
0500000US30093,30093,"Silver Bow County, Montana",34560,1411
0500000US30095,30095,"Stillwater County, Montana",9342,311
0500000US30097,30097,"Sweet Grass County, Montana",3634,66
0500000US30099,30099,"Teton County, Montana",6067,86
0500000US30101,30101,"Toole County, Montana",5114,171
0500000US30103,30103,"Treasure County, Montana",846,42
0500000US30105,30105,"Valley County, Montana",7576,166
0500000US30107,30107,"Wheatland County, Montana",2109,50
0500000US30109,30109,"Wibaux County, Montana",1143,17
0500000US30111,30111,"Yellowstone County, Montana",155344,8171
0500000US31001,31001,"Adams County, Nebraska",31536,2809
0500000US31003,31003,"Antelope County, Nebraska",6421,202
0500000US31005,31005,"Arthur County, Nebraska",437,0
0500000US31007,31007,"Banner County, Nebraska",793,77
0500000US31009,31009,"Blaine County, Nebraska",580,0
0500000US31011,31011,"Boone County, Nebraska",5353,94
0500000US31013,31013,"Box Butte County, Nebraska",11279,1333
0500000US31015,31015,"Boyd County, Nebraska",2006,15
0500000US31017,31017,"Brown County, Nebraska",3022,31
0500000US31019,31019,"Buffalo County, Nebraska",48402,4085
0500000US31021,31021,"Burt County, Nebraska",6594,172
0500000US31023,31023,"Butler County, Nebraska",8205,239
0500000US31025,31025,"Cass County, Nebraska",25463,746
0500000US31027,31027,"Cedar County, Nebraska",8657,146
0500000US31029,31029,"Chase County, Nebraska",4061,551
0500000US31031,31031,"Cherry County, Nebraska",5781,158
0500000US31033,31033,"Cheyenne County, Nebraska",10090,663
0500000US31035,31035,"Clay County, Nebraska",6313,554
0500000US31037,31037,"Colfax County, Nebraska",10499,4603
0500000US31039,31039,"Cuming County, Nebraska",9055,870
0500000US31041,31041,"Custer County, Nebraska",10784,285
0500000US31043,31043,"Dakota County, Nebraska",20697,7824
0500000US31045,31045,"Dawes County, Nebraska",9082,416
0500000US31047,31047,"Dawson County, Nebraska",23924,7822
0500000US31049,31049,"Deuel County, Nebraska",1932,120
0500000US31051,31051,"Dixon County, Nebraska",5809,702
0500000US31053,31053,"Dodge County, Nebraska",36679,4181
0500000US31055,31055,"Douglas County, Nebraska",543253,65203
0500000US31057,31057,"Dundy County, Nebraska",1823,105
0500000US31059,31059,"Fillmore County, Nebraska",5676,211
0500000US31061,31061,"Franklin County, Nebraska",3076,57
0500000US31063,31063,"Frontier County, Nebraska",2599,28
0500000US31065,31065,"Furnas County, Nebraska",4850,168
0500000US31067,31067,"Gage County, Nebraska",21778,464
0500000US31069,31069,"Garden County, Nebraska",1930,84
0500000US31071,31071,"Garfield County, Nebraska",1968,41
0500000US31073,31073,"Gosper County, Nebraska",1977,11
0500000US31075,31075,"Grant County, Nebraska",647,20
0500000US31077,31077,"Greeley County, Nebraska",2447,48
0500000US31079,31079,"Hall County, Nebraska",61105,15966
0500000US31081,31081,"Hamilton County, Nebraska",9118,270
0500000US31083,31083,"Harlan County, Nebraska",3465,150
0500000US31085,31085,"Hayes County, Nebraska",1013,58
0500000US31087,31087,"Hitchcock County, Nebraska",2866,24
0500000US31089,31089,"Holt County, Nebraska",10360,425
0500000US31091,31091,"Hooker County, Nebraska",669,29
0500000US31093,31093,"Howard County, Nebraska",6365,153
0500000US31095,31095,"Jefferson County, Nebraska",7354,249
0500000US31097,31097,"Johnson County, Nebraska",5167,510
0500000US31099,31099,"Kearney County, Nebraska",6548,349
0500000US31101,31101,"Keith County, Nebraska",8103,516
0500000US31103,31103,"Keya Paha County, Nebraska",736,8
0500000US31105,31105,"Kimball County, Nebraska",3713,295
0500000US31107,31107,"Knox County, Nebraska",8551,222
0500000US31109,31109,"Lancaster County, Nebraska",301707,19707
0500000US31111,31111,"Lincoln County, Nebraska",35777,2888
0500000US31113,31113,"Logan County, Nebraska",830,16
0500000US31115,31115,"Loup County, Nebraska",542,0
0500000US31117,31117,"McPherson County, Nebraska",425,4
0500000US31119,31119,"Madison County, Nebraska",35125,4994
0500000US31121,31121,"Merrick County, Nebraska",7793,311
0500000US31123,31123,"Morrill County, Nebraska",4843,733
0500000US31125,31125,"Nance County, Nebraska",3607,88
0500000US31127,31127,"Nemaha County, Nebraska",7101,178
0500000US31129,31129,"Nuckolls County, Nebraska",4352,117
0500000US31131,31131,"Otoe County, Nebraska",15890,1137
0500000US31133,31133,"Pawnee County, Nebraska",2695,50
0500000US31135,31135,"Perkins County, Nebraska",2911,109
0500000US31137,31137,"Phelps County, Nebraska",9236,485
0500000US31139,31139,"Pierce County, Nebraska",7179,114
0500000US31141,31141,"Platte County, Nebraska",32703,5527
0500000US31143,31143,"Polk County, Nebraska",5242,227
0500000US31145,31145,"Red Willow County, Nebraska",10884,522
0500000US31147,31147,"Richardson County, Nebraska",8149,147
0500000US31149,31149,"Rock County, Nebraska",1407,10
0500000US31151,31151,"Saline County, Nebraska",14356,3348
0500000US31153,31153,"Sarpy County, Nebraska",172460,14507
0500000US31155,31155,"Saunders County, Nebraska",20946,420
0500000US31157,31157,"Scotts Bluff County, Nebraska",36599,8349
0500000US31159,31159,"Seward County, Nebraska",17113,390
0500000US31161,31161,"Sheridan County, Nebraska",5259,228
0500000US31163,31163,"Sherman County, Nebraska",3090,59
0500000US31165,31165,"Sioux County, Nebraska",1274,31
0500000US31167,31167,"Stanton County, Nebraska",6022,318
0500000US31169,31169,"Thayer County, Nebraska",5163,114
0500000US31171,31171,"Thomas County, Nebraska",675,4
0500000US31173,31173,"Thurston County, Nebraska",6989,327
0500000US31175,31175,"Valley County, Nebraska",4240,112
0500000US31177,31177,"Washington County, Nebraska",20338,550
0500000US31179,31179,"Wayne County, Nebraska",9414,512
0500000US31181,31181,"Webster County, Nebraska",3665,159
0500000US31183,31183,"Wheeler County, Nebraska",805,0
0500000US31185,31185,"York County, Nebraska",13842,648
0500000US32001,32001,"Churchill County, Nevada",24148,3126
0500000US32003,32003,"Clark County, Nevada",2070153,628456
0500000US32005,32005,"Douglas County, Nevada",47426,5710
0500000US32007,32007,"Elko County, Nevada",52029,12522
0500000US32009,32009,"Esmeralda County, Nevada",1069,136
0500000US32011,32011,"Eureka County, Nevada",1730,8
0500000US32013,32013,"Humboldt County, Nevada",17091,4419
0500000US32015,32015,"Lander County, Nevada",5907,1533
0500000US32017,32017,"Lincoln County, Nevada",5155,442
0500000US32019,32019,"Lyon County, Nevada",51897,8197
0500000US32021,32021,"Mineral County, Nevada",4519,586
0500000US32023,32023,"Nye County, Nevada",43198,6110
0500000US32027,32027,"Pershing County, Nevada",6690,1580
0500000US32029,32029,"Storey County, Nevada",3941,244
0500000US32031,32031,"Washoe County, Nevada",439914,103468
0500000US32033,32033,"White Pine County, Nevada",9893,1486
0500000US32510,32510,"Carson City, Nevada",54412,12474
0500000US33001,33001,"Belknap County, New Hampshire",60392,953
0500000US33003,33003,"Carroll County, New Hampshire",47416,645
0500000US33005,33005,"Cheshire County, New Hampshire",76320,1289
0500000US33007,33007,"Coos County, New Hampshire",32219,537
0500000US33009,33009,"Grafton County, New Hampshire",89164,1936
0500000US33011,33011,"Hillsborough County, New Hampshire",404948,24490
0500000US33013,33013,"Merrimack County, New Hampshire",147715,2810
0500000US33015,33015,"Rockingham County, New Hampshire",300365,7546
0500000US33017,33017,"Strafford County, New Hampshire",125913,2691
0500000US33019,33019,"Sullivan County, New Hampshire",43051,603
0500000US34001,34001,"Atlantic County, New Jersey",274026,50170
0500000US34003,34003,"Bergen County, New Jersey",930310,171201
0500000US34005,34005,"Burlington County, New Jersey",450236,33575
0500000US34007,34007,"Camden County, New Jersey",511145,80127
0500000US34009,34009,"Cape May County, New Jersey",95404,6836
0500000US34011,34011,"Cumberland County, New Jersey",155744,45376
0500000US34013,34013,"Essex County, New Jersey",792586,174414
0500000US34015,34015,"Gloucester County, New Jersey",291286,16238
0500000US34017,34017,"Hudson County, New Jersey",668526,287817
0500000US34019,34019,"Hunterdon County, New Jersey",125708,7530
0500000US34021,34021,"Mercer County, New Jersey",371101,60982
0500000US34023,34023,"Middlesex County, New Jersey",831852,166115
0500000US34025,34025,"Monmouth County, New Jersey",627532,65243
0500000US34027,34027,"Morris County, New Jersey",498215,63251
0500000US34029,34029,"Ocean County, New Jersey",586166,52014
0500000US34031,34031,"Passaic County, New Jersey",507204,202234
0500000US34033,34033,"Salem County, New Jersey",64504,5092
0500000US34035,34035,"Somerset County, New Jersey",331686,46906
0500000US34037,34037,"Sussex County, New Jersey",144694,10480
0500000US34039,34039,"Union County, New Jersey",550436,165481
0500000US34041,34041,"Warren County, New Jersey",107095,8749
0500000US35001,35001,"Bernalillo County, New Mexico",674777,331567
0500000US35003,35003,"Catron County, New Mexico",3547,684
0500000US35005,35005,"Chaves County, New Mexico",65610,36047
0500000US35006,35006,"Cibola County, New Mexico",27373,10364
0500000US35007,35007,"Colfax County, New Mexico",12716,6226
0500000US35009,35009,"Curry County, New Mexico",50544,20405
0500000US35011,35011,"De Baca County, New Mexico",1977,942
0500000US35013,35013,"Doña Ana County, New Mexico",213825,143707
0500000US35015,35015,"Eddy County, New Mexico",56369,26318
0500000US35017,35017,"Grant County, New Mexico",28879,14311
0500000US35019,35019,"Guadalupe County, New Mexico",4469,3462
0500000US35021,35021,"Harding County, New Mexico",565,237
0500000US35023,35023,"Hidalgo County, New Mexico",4531,2592
0500000US35025,35025,"Lea County, New Mexico",68930,38493
0500000US35027,35027,"Lincoln County, New Mexico",19726,6217
0500000US35028,35028,"Los Alamos County, New Mexico",17895,3002
0500000US35029,35029,"Luna County, New Mexico",24627,16011
0500000US35031,35031,"McKinley County, New Mexico",74346,10214
0500000US35033,35033,"Mora County, New Mexico",4598,3674
0500000US35035,35035,"Otero County, New Mexico",65333,24037
0500000US35037,35037,"Quay County, New Mexico",8555,3792
0500000US35039,35039,"Rio Arriba County, New Mexico",39924,28509
0500000US35041,35041,"Roosevelt County, New Mexico",19618,7957
0500000US35043,35043,"Sandoval County, New Mexico",138117,51452
0500000US35045,35045,"San Juan County, New Mexico",122537,24234
0500000US35047,35047,"San Miguel County, New Mexico",28350,21999
0500000US35049,35049,"Santa Fe County, New Mexico",147320,75265
0500000US35051,35051,"Sierra County, New Mexico",11442,3387
0500000US35053,35053,"Socorro County, New Mexico",17324,8562
0500000US35055,35055,"Taos County, New Mexico",32961,18647
0500000US35057,35057,"Torrance County, New Mexico",15599,6430
0500000US35059,35059,"Union County, New Mexico",4292,1753
0500000US35061,35061,"Valencia County, New Mexico",75993,45334
0500000US36001,36001,"Albany County, New York",307891,17098
0500000US36003,36003,"Allegany County, New York",47700,740
0500000US36005,36005,"Bronx County, New York",1436785,796193
0500000US36007,36007,"Broome County, New York",197381,7614
0500000US36009,36009,"Cattaraugus County, New York",78506,1530
0500000US36011,36011,"Cayuga County, New York",78783,2120
0500000US36013,36013,"Chautauqua County, New York",131748,9288
0500000US36015,36015,"Chemung County, New York",87742,2579
0500000US36017,36017,"Chenango County, New York",49286,1024
0500000US36019,36019,"Clinton County, New York",81505,2233
0500000US36021,36021,"Columbia County, New York",61860,2679
0500000US36023,36023,"Cortland County, New York",48713,1250
0500000US36025,36025,"Delaware County, New York",46480,1663
0500000US36027,36027,"Dutchess County, New York",295905,33945
0500000US36029,36029,"Erie County, New York",922129,46752
0500000US36031,36031,"Essex County, New York",38598,1187
0500000US36033,36033,"Franklin County, New York",51007,1681
0500000US36035,36035,"Fulton County, New York",54297,1485
0500000US36037,36037,"Genesee County, New York",59053,1772
0500000US36039,36039,"Greene County, New York",48069,2608
0500000US36041,36041,"Hamilton County, New York",4697,66
0500000US36043,36043,"Herkimer County, New York",63558,1246
0500000US36045,36045,"Jefferson County, New York",117966,8359
0500000US36047,36047,"Kings County, New York",2606852,506102
0500000US36049,36049,"Lewis County, New York",27107,445
0500000US36051,36051,"Livingston County, New York",64622,2158
0500000US36053,36053,"Madison County, New York",72089,1468
0500000US36055,36055,"Monroe County, New York",749236,60840
0500000US36057,36057,"Montgomery County, New York",49667,6239
0500000US36059,36059,"Nassau County, New York",1356801,218178
0500000US36061,36061,"New York County, New York",1634989,423526
0500000US36063,36063,"Niagara County, New York",213374,5555
0500000US36065,36065,"Oneida County, New York",232858,12140
0500000US36067,36067,"Onondaga County, New York",468050,21351
0500000US36069,36069,"Ontario County, New York",109450,4643
0500000US36071,36071,"Orange County, New York",376242,72877
0500000US36073,36073,"Orleans County, New York",41938,1946
0500000US36075,36075,"Oswego County, New York",120513,2869
0500000US36077,36077,"Otsego County, New York",60979,2111
0500000US36079,36079,"Putnam County, New York",99408,13066
0500000US36081,36081,"Queens County, New York",2310011,647005
0500000US36083,36083,"Rensselaer County, New York",159959,7182
0500000US36085,36085,"Richmond County, New York",473324,85119
0500000US36087,36087,"Rockland County, New York",322642,54700
0500000US36089,36089,"St. Lawrence County, New York",111529,2495
0500000US36091,36091,"Saratoga County, New York",224929,6431
0500000US36093,36093,"Schenectady County, New York",154845,10165
0500000US36095,36095,"Schoharie County, New York",31667,943
0500000US36097,36097,"Schuyler County, New York",18336,316
0500000US36099,36099,"Seneca County, New York",35036,1124
0500000US36101,36101,"Steuben County, New York",98151,1534
0500000US36103,36103,"Suffolk County, New York",1498130,272306
0500000US36105,36105,"Sullivan County, New York",75818,11358
0500000US36107,36107,"Tioga County, New York",49649,842
0500000US36109,36109,"Tompkins County, New York",104268,4926
0500000US36111,36111,"Ulster County, New York",180505,17382
0500000US36113,36113,"Warren County, New York",64911,1439
0500000US36115,36115,"Washington County, New York",62465,1581
0500000US36117,36117,"Wayne County, New York",91874,3772
0500000US36119,36119,"Westchester County, New York",969229,228843
0500000US36121,36121,"Wyoming County, New York",41239,1322
0500000US36123,36123,"Yates County, New York",25106,518
0500000US37001,37001,"Alamance County, North Carolina",156372,18879
0500000US37003,37003,"Alexander County, North Carolina",37211,1662
0500000US37005,37005,"Alleghany County, North Carolina",10868,1014
0500000US37007,37007,"Anson County, North Carolina",25883,940
0500000US37009,37009,"Ashe County, North Carolina",26992,1382
0500000US37011,37011,"Avery County, North Carolina",17633,884
0500000US37013,37013,"Beaufort County, North Carolina",47513,3553
0500000US37015,37015,"Bertie County, North Carolina",20324,394
0500000US37017,37017,"Bladen County, North Carolina",34454,2580
0500000US37019,37019,"Brunswick County, North Carolina",119167,5640
0500000US37021,37021,"Buncombe County, North Carolina",250112,15738
0500000US37023,37023,"Burke County, North Carolina",89082,5170
0500000US37025,37025,"Cabarrus County, North Carolina",192296,18877
0500000US37027,37027,"Caldwell County, North Carolina",81623,3998
0500000US37029,37029,"Camden County, North Carolina",10228,271
0500000US37031,37031,"Carteret County, North Carolina",68537,2850
0500000US37033,37033,"Caswell County, North Carolina",23094,823
0500000US37035,37035,"Catawba County, North Carolina",155461,13956
0500000US37037,37037,"Chatham County, North Carolina",68778,8500
0500000US37039,37039,"Cherokee County, North Carolina",27226,780
0500000US37041,37041,"Chowan County, North Carolina",14556,496
0500000US37043,37043,"Clay County, North Carolina",10730,338
0500000US37045,37045,"Cleveland County, North Carolina",97113,3113
0500000US37047,37047,"Columbus County, North Carolina",57015,2825
0500000US37049,37049,"Craven County, North Carolina",104190,7293
0500000US37051,37051,"Cumberland County, North Carolina",325841,35520
0500000US37053,37053,"Currituck County, North Carolina",24864,891
0500000US37055,37055,"Dare County, North Carolina",35187,2437
0500000US37057,37057,"Davidson County, North Carolina",164058,10989
0500000US37059,37059,"Davie County, North Carolina",41568,2667
0500000US37061,37061,"Duplin County, North Carolina",59121,12603
0500000US37063,37063,"Durham County, North Carolina",294618,39257
0500000US37065,37065,"Edgecombe County, North Carolina",54669,2252
0500000US37067,37067,"Forsyth County, North Carolina",364691,45145
0500000US37069,37069,"Franklin County, North Carolina",62989,4969
0500000US37071,37071,"Gaston County, North Carolina",211753,13527
0500000US37073,37073,"Gates County, North Carolina",11615,139
0500000US37075,37075,"Graham County, North Carolina",8651,259
0500000US37077,37077,"Granville County, North Carolina",58341,4365
0500000US37079,37079,"Greene County, North Carolina",21241,3124
0500000US37081,37081,"Guilford County, North Carolina",511815,38767
0500000US37083,37083,"Halifax County, North Carolina",52849,1370
0500000US37085,37085,"Harnett County, North Carolina",126620,15035
0500000US37087,37087,"Haywood County, North Carolina",59577,2153
0500000US37089,37089,"Henderson County, North Carolina",110905,10806
0500000US37091,37091,"Hertford County, North Carolina",24285,807
0500000US37093,37093,"Hoke County, North Carolina",51853,6541
0500000US37095,37095,"Hyde County, North Carolina",5629,326
0500000US37097,37097,"Iredell County, North Carolina",167493,12130
0500000US37099,37099,"Jackson County, North Carolina",41227,2220
0500000US37101,37101,"Johnston County, North Carolina",182155,23824
0500000US37103,37103,"Jones County, North Carolina",10074,422
0500000US37105,37105,"Lee County, North Carolina",59540,11418
0500000US37107,37107,"Lenoir County, North Carolina",58343,4227
0500000US37109,37109,"Lincoln County, North Carolina",79783,5628
0500000US37111,37111,"McDowell County, North Carolina",45013,2619
0500000US37113,37113,"Macon County, North Carolina",33991,2246
0500000US37115,37115,"Madison County, North Carolina",21130,509
0500000US37117,37117,"Martin County, North Carolina",23510,824
0500000US37119,37119,"Mecklenburg County, North Carolina",1011774,127614
0500000US37121,37121,"Mitchell County, North Carolina",15263,719
0500000US37123,37123,"Montgomery County, North Carolina",27475,4144
0500000US37125,37125,"Moore County, North Carolina",93070,5786
0500000US37127,37127,"Nash County, North Carolina",94385,6163
0500000US37129,37129,"New Hanover County, North Carolina",216430,11574
0500000US37131,37131,"Northampton County, North Carolina",20628,413
0500000US37133,37133,"Onslow County, North Carolina",185755,21908
0500000US37135,37135,"Orange County, North Carolina",139807,11545
0500000US37137,37137,"Pamlico County, North Carolina",12892,453
0500000US37139,37139,"Pasquotank County, North Carolina",39909,1864
0500000US37141,37141,"Pender County, North Carolina",56358,3625
0500000US37143,37143,"Perquimans County, North Carolina",13470,329
0500000US37145,37145,"Person County, North Carolina",39196,1605
0500000US37147,37147,"Pitt County, North Carolina",175150,10375
0500000US37149,37149,"Polk County, North Carolina",20324,1149
0500000US37151,37151,"Randolph County, North Carolina",142588,15468
0500000US37153,37153,"Richmond County, North Carolina",45710,2796
0500000US37155,37155,"Robeson County, North Carolina",134576,11213
0500000US37157,37157,"Rockingham County, North Carolina",91898,5419
0500000US37159,37159,"Rowan County, North Carolina",138694,11191
0500000US37161,37161,"Rutherford County, North Carolina",66701,2680
0500000US37163,37163,"Sampson County, North Carolina",63713,11627
0500000US37165,37165,"Scotland County, North Carolina",35711,977
0500000US37167,37167,"Stanly County, North Carolina",60610,2345
0500000US37169,37169,"Stokes County, North Carolina",46453,1299
0500000US37171,37171,"Surry County, North Carolina",72767,7222
0500000US37173,37173,"Swain County, North Carolina",14234,673
0500000US37175,37175,"Transylvania County, North Carolina",33062,1024
0500000US37177,37177,"Tyrrell County, North Carolina",4128,424
0500000US37179,37179,"Union County, North Carolina",217614,23393
0500000US37181,37181,"Vance County, North Carolina",44508,3179
0500000US37183,37183,"Wake County, North Carolina",998576,98800
0500000US37185,37185,"Warren County, North Carolina",20324,793
0500000US37187,37187,"Washington County, North Carolina",12503,611
0500000US37189,37189,"Watauga County, North Carolina",52745,1799
0500000US37191,37191,"Wayne County, North Carolina",124447,13625
0500000US37193,37193,"Wilkes County, North Carolina",68888,4071
0500000US37195,37195,"Wilson County, North Carolina",81617,8029
0500000US37197,37197,"Yadkin County, North Carolina",37819,4010
0500000US37199,37199,"Yancey County, North Carolina",17599,857
0500000US38001,38001,"Adams County, North Dakota",2348,20
0500000US38003,38003,"Barnes County, North Dakota",11033,202
0500000US38005,38005,"Benson County, North Dakota",6802,166
0500000US38007,38007,"Billings County, North Dakota",936,30
0500000US38009,38009,"Bottineau County, North Dakota",6650,141
0500000US38011,38011,"Bowman County, North Dakota",3238,154
0500000US38013,38013,"Burke County, North Dakota",2239,79
0500000US38015,38015,"Burleigh County, North Dakota",90560,1791
0500000US38017,38017,"Cass County, North Dakota",166852,4018
0500000US38019,38019,"Cavalier County, North Dakota",3867,50
0500000US38021,38021,"Dickey County, North Dakota",5160,172
0500000US38023,38023,"Divide County, North Dakota",2369,8
0500000US38025,38025,"Dunn County, North Dakota",4284,122
0500000US38027,38027,"Eddy County, North Dakota",2370,43
0500000US38029,38029,"Emmons County, North Dakota",3426,0
0500000US38031,38031,"Foster County, North Dakota",3345,39
0500000US38033,38033,"Golden Valley County, North Dakota",1895,34
0500000US38035,38035,"Grand Forks County, North Dakota",69793,2656
0500000US38037,38037,"Grant County, North Dakota",2369,15
0500000US38039,38039,"Griggs County, North Dakota",2311,10
0500000US38041,38041,"Hettinger County, North Dakota",2639,73
0500000US38043,38043,"Kidder County, North Dakota",2419,123
0500000US38045,38045,"LaMoure County, North Dakota",4111,36
0500000US38047,38047,"Logan County, North Dakota",1939,29
0500000US38049,38049,"McHenry County, North Dakota",5912,142
0500000US38051,38051,"McIntosh County, North Dakota",2737,42
0500000US38053,38053,"McKenzie County, North Dakota",10718,663
0500000US38055,38055,"McLean County, North Dakota",9576,215
0500000US38057,38057,"Mercer County, North Dakota",8671,210
0500000US38059,38059,"Morton County, North Dakota",29633,710
0500000US38061,38061,"Mountrail County, North Dakota",9675,620
0500000US38063,38063,"Nelson County, North Dakota",3032,73
0500000US38065,38065,"Oliver County, North Dakota",1768,28
0500000US38067,38067,"Pembina County, North Dakota",7136,234
0500000US38069,38069,"Pierce County, North Dakota",4373,35
0500000US38071,38071,"Ramsey County, North Dakota",11578,269
0500000US38073,38073,"Ransom County, North Dakota",5457,93
0500000US38075,38075,"Renville County, North Dakota",2573,97
0500000US38077,38077,"Richland County, North Dakota",16329,411
0500000US38079,38079,"Rolette County, North Dakota",14607,53
0500000US38081,38081,"Sargent County, North Dakota",3889,115
0500000US38083,38083,"Sheridan County, North Dakota",1395,15
0500000US38085,38085,"Sioux County, North Dakota",4431,163
0500000US38087,38087,"Slope County, North Dakota",665,2
0500000US38089,38089,"Stark County, North Dakota",29837,1498
0500000US38091,38091,"Steele County, North Dakota",1969,42
0500000US38093,38093,"Stutsman County, North Dakota",21108,450
0500000US38095,38095,"Towner County, North Dakota",2292,53
0500000US38097,38097,"Traill County, North Dakota",8075,255
0500000US38099,38099,"Walsh County, North Dakota",10995,1183
0500000US38101,38101,"Ward County, North Dakota",68954,3597
0500000US38103,38103,"Wells County, North Dakota",4179,37
0500000US38105,38105,"Williams County, North Dakota",31643,1681
0500000US39001,39001,"Adams County, Ohio",28111,147
0500000US39003,39003,"Allen County, Ohio",104664,2874
0500000US39005,39005,"Ashland County, Ohio",53343,630
0500000US39007,39007,"Ashtabula County, Ohio",99175,3843
0500000US39009,39009,"Athens County, Ohio",65103,1191
0500000US39011,39011,"Auglaize County, Ohio",45871,656
0500000US39013,39013,"Belmont County, Ohio",69228,573
0500000US39015,39015,"Brown County, Ohio",44059,360
0500000US39017,39017,"Butler County, Ohio",373638,16338
0500000US39019,39019,"Carroll County, Ohio",28108,329
0500000US39021,39021,"Champaign County, Ohio",39175,583
0500000US39023,39023,"Clark County, Ohio",136175,4222
0500000US39025,39025,"Clermont County, Ohio",201092,3460
0500000US39027,39027,"Clinton County, Ohio",41854,661
0500000US39029,39029,"Columbiana County, Ohio",105230,1560
0500000US39031,39031,"Coshocton County, Ohio",36665,342
0500000US39033,39033,"Crawford County, Ohio",42485,603
0500000US39035,39035,"Cuyahoga County, Ohio",1258710,68117
